EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0020,3/7/2025,TRUE,FALSE,10:37:14,19:51:32,7.23,-8.47,TRUE,TRUE,M03,192.168.1.20
E0021,3/7/2025,TRUE,FALSE,10:26:01,20:06:28,-3.98,6.47,FALSE,FALSE,M01,192.168.1.10
E0022,3/7/2025,TRUE,FALSE,10:34:43,19:38:43,4.72,-21.28,TRUE,TRUE,M03,192.168.1.20
E0023,3/7/2025,TRUE,FALSE,10:40:52,20:07:33,10.87,7.55,TRUE,FALSE,M01,192.168.1.10
E0024,3/7/2025,TRUE,FALSE,10:30:18,19:59:24,0.3,-0.6,TRUE,TRUE,M03,192.168.1.20
E0025,3/7/2025,TRUE,FALSE,10:40:11,19:46:54,10.18,-13.1,TRUE,TRUE,M02,192.168.1.15
E0026,3/7/2025,TRUE,FALSE,10:32:05,20:10:35,2.08,10.58,TRUE,FALSE,M02,192.168.1.15
E0027,3/7/2025,TRUE,FALSE,10:34:02,19:50:25,4.03,-9.58,TRUE,TRUE,M03,192.168.1.20
E0028,3/7/2025,TRUE,FALSE,10:35:32,20:06:01,5.53,6.02,TRUE,FALSE,M03,192.168.1.20
E0029,3/7/2025,TRUE,FALSE,10:37:12,20:14:53,7.2,14.88,TRUE,FALSE,M01,192.168.1.10
E0030,3/7/2025,TRUE,FALSE,10:31:45,20:03:00,1.75,3,TRUE,FALSE,M04_HQ,10.0.0.5
E0031,3/7/2025,TRUE,FALSE,10:34:59,20:20:56,4.98,20.93,TRUE,FALSE,M02,192.168.1.15
E0032,3/7/2025,TRUE,FALSE,10:43:48,20:19:08,13.8,19.13,TRUE,FALSE,M03,192.168.1.20
E0033,3/7/2025,TRUE,FALSE,10:19:59,20:04:51,-10.02,4.85,FALSE,FALSE,M01,192.168.1.10
E0034,3/7/2025,TRUE,FALSE,10:20:34,19:58:37,-9.43,-1.38,FALSE,TRUE,M03,192.168.1.20
E0035,3/7/2025,TRUE,FALSE,10:32:29,19:34:44,2.48,-25.27,TRUE,TRUE,M02,192.168.1.15
E0036,3/7/2025,TRUE,FALSE,10:27:36,19:39:55,-2.4,-20.08,FALSE,TRUE,M01,192.168.1.10
E0037,3/7/2025,TRUE,FALSE,10:38:47,20:19:04,8.78,19.07,TRUE,FALSE,M03,192.168.1.20
E0038,3/7/2025,TRUE,FALSE,10:29:28,20:00:59,-0.53,0.98,FALSE,FALSE,M03,192.168.1.20
E0039,3/7/2025,FALSE,,,,,,,,,
E0040,3/7/2025,TRUE,FALSE,10:41:04,20:14:27,11.07,14.45,TRUE,FALSE,M01,192.168.1.10
E0041,3/7/2025,TRUE,FALSE,10:36:07,19:43:16,6.12,-16.73,TRUE,TRUE,M02,192.168.1.15
E0042,3/7/2025,TRUE,FALSE,10:37:09,20:00:19,7.15,0.32,TRUE,FALSE,M01,192.168.1.10
E0043,3/7/2025,TRUE,FALSE,10:43:38,20:12:46,13.63,12.77,TRUE,FALSE,M03,192.168.1.20
E0044,3/7/2025,TRUE,FALSE,10:24:44,20:00:34,-5.27,0.57,FALSE,FALSE,M01,192.168.1.10
E0045,3/7/2025,TRUE,FALSE,10:15:41,20:04:37,-14.32,4.62,FALSE,FALSE,M03,192.168.1.20
E0046,3/7/2025,TRUE,FALSE,10:37:59,20:09:21,7.98,9.35,TRUE,FALSE,M01,192.168.1.10
E0047,3/7/2025,TRUE,FALSE,10:36:07,20:05:19,6.12,5.32,TRUE,FALSE,M01,192.168.1.10
E0048,3/7/2025,TRUE,FALSE,10:37:50,19:43:07,7.83,-16.88,TRUE,TRUE,M02,192.168.1.15
E0049,3/7/2025,TRUE,FALSE,10:46:10,20:19:08,16.17,19.13,TRUE,FALSE,M01,192.168.1.10
E0050,3/7/2025,TRUE,FALSE,10:38:39,20:05:30,8.65,5.5,TRUE,FALSE,M01,192.168.1.10
E0051,3/7/2025,TRUE,FALSE,10:38:10,20:06:15,8.17,6.25,TRUE,FALSE,M02,192.168.1.15
E0052,3/7/2025,FALSE,,,,,,,,,
E0053,3/7/2025,TRUE,FALSE,10:25:12,20:07:12,-4.8,7.2,FALSE,FALSE,M01,192.168.1.10
E0054,3/7/2025,TRUE,FALSE,10:32:24,19:52:31,2.4,-7.48,TRUE,TRUE,M01,192.168.1.10
E0055,3/7/2025,TRUE,FALSE,10:25:42,20:03:00,-4.3,3,FALSE,FALSE,M03,192.168.1.20
E0056,3/7/2025,TRUE,FALSE,10:29:43,20:06:42,-0.28,6.7,FALSE,FALSE,M02,192.168.1.15
E0057,3/7/2025,TRUE,FALSE,10:46:01,20:08:40,16.02,8.67,TRUE,FALSE,M01,192.168.1.10
E0058,3/7/2025,TRUE,FALSE,10:25:06,19:57:26,-4.9,-2.57,FALSE,TRUE,M03,192.168.1.20
E0059,3/7/2025,TRUE,FALSE,10:35:14,20:15:04,5.23,15.07,TRUE,FALSE,M02,192.168.1.15
E0060,3/7/2025,TRUE,FALSE,10:38:28,19:36:57,8.47,-23.05,TRUE,TRUE,M01,192.168.1.10
E0061,3/7/2025,TRUE,FALSE,10:39:35,20:13:32,9.58,13.53,TRUE,FALSE,M03,192.168.1.20
E0062,3/7/2025,TRUE,FALSE,,20:06:13,,6.22,,FALSE,M03,192.168.1.20
E0063,3/7/2025,TRUE,FALSE,10:41:58,20:28:30,11.97,28.5,TRUE,FALSE,M01,192.168.1.10
E0064,3/7/2025,TRUE,FALSE,10:42:25,20:20:45,12.42,20.75,TRUE,FALSE,M01,192.168.1.10
E0065,3/7/2025,TRUE,FALSE,10:34:37,19:37:50,4.62,-22.17,TRUE,TRUE,M02,192.168.1.15
E0066,3/7/2025,TRUE,FALSE,10:31:29,19:57:16,1.48,-2.73,TRUE,TRUE,M01,192.168.1.10
E0067,3/7/2025,TRUE,FALSE,10:31:44,19:57:24,1.73,-2.6,TRUE,TRUE,M03,192.168.1.20
E0068,3/7/2025,TRUE,FALSE,10:32:27,19:52:29,2.45,-7.52,TRUE,TRUE,M03,192.168.1.20
E0069,3/7/2025,TRUE,FALSE,10:29:05,19:45:43,-0.92,-14.28,FALSE,TRUE,M01,192.168.1.10
E0070,3/7/2025,TRUE,FALSE,10:23:09,20:08:41,-6.85,8.68,FALSE,FALSE,M03,192.168.1.20
E0071,3/7/2025,TRUE,FALSE,10:36:01,19:55:31,6.02,-4.48,TRUE,TRUE,M03,192.168.1.20
E0072,3/7/2025,TRUE,FALSE,10:36:46,20:14:17,6.77,14.28,TRUE,FALSE,M02,192.168.1.15
E0073,3/7/2025,TRUE,FALSE,10:43:28,20:05:48,13.47,5.8,TRUE,FALSE,M02,192.168.1.15
E0074,3/7/2025,TRUE,FALSE,10:37:37,19:48:52,7.62,-11.13,TRUE,TRUE,M02,192.168.1.15
E0075,3/7/2025,TRUE,FALSE,10:24:32,19:58:50,-5.47,-1.17,FALSE,TRUE,M01,192.168.1.10
E0076,3/7/2025,FALSE,,,,,,,,,
E0077,3/7/2025,TRUE,FALSE,10:30:32,19:31:04,0.53,-28.93,TRUE,TRUE,M01,192.168.1.10
E0078,3/7/2025,TRUE,FALSE,10:18:15,20:02:53,-11.75,2.88,FALSE,FALSE,M02,192.168.1.15
E0079,3/7/2025,TRUE,FALSE,10:21:21,20:04:31,-8.65,4.52,FALSE,FALSE,M02,192.168.1.15
E0080,3/7/2025,TRUE,FALSE,10:46:09,20:11:57,16.15,11.95,TRUE,FALSE,M01,192.168.1.10
E0081,3/7/2025,FALSE,,,,,,,,,
E0082,3/7/2025,TRUE,FALSE,10:13:57,20:11:12,-16.05,11.2,FALSE,FALSE,M03,192.168.1.20
E0083,3/7/2025,TRUE,FALSE,10:43:54,20:13:40,13.9,13.67,TRUE,FALSE,M03,192.168.1.20
E0084,3/7/2025,TRUE,FALSE,10:48:55,20:22:20,18.92,22.33,TRUE,FALSE,M02,192.168.1.15
E0085,3/7/2025,TRUE,FALSE,10:19:57,20:05:53,-10.05,5.88,FALSE,FALSE,M02,192.168.1.15
E0086,3/7/2025,TRUE,FALSE,10:39:20,20:23:21,9.33,23.35,TRUE,FALSE,M03,192.168.1.20
E0087,3/7/2025,TRUE,FALSE,10:28:00,20:10:16,-2,10.27,FALSE,FALSE,M01,192.168.1.10
E0088,3/7/2025,TRUE,FALSE,10:25:16,20:02:11,-4.73,2.18,FALSE,FALSE,M02,192.168.1.15
E0089,3/7/2025,TRUE,FALSE,10:38:41,19:35:26,8.68,-24.57,TRUE,TRUE,M01,192.168.1.10
E0090,3/7/2025,TRUE,FALSE,10:41:30,20:10:11,11.5,10.18,TRUE,FALSE,M01,192.168.1.10
E0091,3/7/2025,TRUE,FALSE,10:27:05,19:31:05,-2.92,-28.92,FALSE,TRUE,M01,192.168.1.10
E0092,3/7/2025,TRUE,FALSE,10:21:19,20:02:18,-8.68,2.3,FALSE,FALSE,M03,192.168.1.20
E0093,3/7/2025,TRUE,FALSE,10:35:01,19:42:02,5.02,-17.97,TRUE,TRUE,M01,192.168.1.10
E0094,3/7/2025,TRUE,FALSE,10:44:25,20:23:32,14.42,23.53,TRUE,FALSE,M02,192.168.1.15
E0095,3/7/2025,TRUE,FALSE,10:42:23,20:19:11,12.38,19.18,TRUE,FALSE,M03,192.168.1.20
E0096,3/7/2025,TRUE,FALSE,10:21:32,20:09:34,-8.47,9.57,FALSE,FALSE,M03,192.168.1.20
E0097,3/7/2025,TRUE,FALSE,10:48:56,20:16:11,18.93,16.18,TRUE,FALSE,M03,192.168.1.20
E0098,3/7/2025,TRUE,FALSE,10:38:46,19:38:31,8.77,-21.48,TRUE,TRUE,M01,192.168.1.10
E0099,3/7/2025,TRUE,FALSE,10:28:08,20:04:56,-1.87,4.93,FALSE,FALSE,M03,192.168.1.20
E0100,3/7/2025,TRUE,FALSE,10:38:00,20:06:06,8,6.1,TRUE,FALSE,M02,192.168.1.15
E0001,3/10/2025,TRUE,FALSE,10:38:05,20:02:18,8.08,2.3,TRUE,FALSE,M01,192.168.1.10
E0002,3/10/2025,TRUE,FALSE,10:37:47,20:05:45,7.78,5.75,TRUE,FALSE,M02,192.168.1.15
E0003,3/10/2025,FALSE,,,,,,,,,
E0004,3/10/2025,FALSE,,,,,,,,,
E0005,3/10/2025,TRUE,FALSE,10:34:02,19:58:04,4.03,-1.93,TRUE,TRUE,M03,192.168.1.20
E0006,3/10/2025,TRUE,FALSE,10:36:59,19:57:40,6.98,-2.33,TRUE,TRUE,M02,192.168.1.15
E0007,3/10/2025,FALSE,,,,,,,,,
E0008,3/10/2025,TRUE,FALSE,10:20:46,20:08:44,-9.23,8.73,FALSE,FALSE,M01,192.168.1.10
E0009,3/10/2025,TRUE,FALSE,10:25:13,17:54:09,-4.78,-125.85,FALSE,TRUE,M02,192.168.1.15
E0010,3/10/2025,TRUE,FALSE,10:22:29,20:02:25,-7.52,2.42,FALSE,FALSE,M03,192.168.1.20
E0011,3/10/2025,TRUE,FALSE,10:24:57,20:05:57,-5.05,5.95,FALSE,FALSE,M02,192.168.1.15
E0012,3/10/2025,TRUE,FALSE,10:22:13,19:58:37,-7.78,-1.38,FALSE,TRUE,M01,192.168.1.10
E0013,3/10/2025,TRUE,FALSE,10:41:22,20:27:59,11.37,27.98,TRUE,FALSE,M01,192.168.1.10
E0014,3/10/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M02,192.168.1.15
E0015,3/10/2025,TRUE,FALSE,13:21:10,22:34:59,171.17,154.98,TRUE,FALSE,M02,192.168.1.15
E0016,3/10/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M02,192.168.1.15
E0017,3/10/2025,TRUE,FALSE,10:28:41,19:51:26,-1.32,-8.57,FALSE,TRUE,M01,192.168.1.10
E0018,3/10/2025,TRUE,FALSE,10:39:58,19:44:35,9.97,-15.42,TRUE,TRUE,M03,192.168.1.20
E0019,3/10/2025,TRUE,FALSE,10:40:21,,10.35,,TRUE,,M02,192.168.1.15
E0020,3/10/2025,TRUE,FALSE,10:44:32,20:03:20,14.53,3.33,TRUE,FALSE,M03,192.168.1.20
E0021,3/10/2025,TRUE,FALSE,10:43:53,20:15:17,13.88,15.28,TRUE,FALSE,M01,192.168.1.10
E0022,3/10/2025,TRUE,FALSE,10:33:53,20:07:58,3.88,7.97,TRUE,FALSE,M03,192.168.1.20
E0023,3/10/2025,TRUE,FALSE,10:33:56,20:10:57,3.93,10.95,TRUE,FALSE,M01,192.168.1.10
E0024,3/10/2025,TRUE,FALSE,10:32:05,19:46:14,2.08,-13.77,TRUE,TRUE,M03,192.168.1.20
E0025,3/10/2025,TRUE,FALSE,10:27:03,19:34:05,-2.95,-25.92,FALSE,TRUE,M02,192.168.1.15
E0026,3/10/2025,FALSE,,,,,,,,,
E0027,3/10/2025,TRUE,FALSE,10:43:57,20:05:17,13.95,5.28,TRUE,FALSE,M03,192.168.1.20
E0028,3/10/2025,TRUE,FALSE,10:34:13,19:59:11,4.22,-0.82,TRUE,TRUE,M03,192.168.1.20
E0029,3/10/2025,TRUE,FALSE,10:14:47,20:06:00,-15.22,6,FALSE,FALSE,M01,192.168.1.10
E0030,3/10/2025,TRUE,FALSE,10:41:37,20:10:38,11.62,10.63,TRUE,FALSE,M01,192.168.1.10
E0031,3/10/2025,TRUE,FALSE,10:42:53,20:19:25,12.88,19.42,TRUE,FALSE,M02,192.168.1.15
E0032,3/10/2025,TRUE,FALSE,10:29:17,19:57:47,-0.72,-2.22,FALSE,TRUE,M03,192.168.1.20
E0033,3/10/2025,TRUE,FALSE,10:23:10,19:41:03,-6.83,-18.95,FALSE,TRUE,M01,192.168.1.10
E0034,3/10/2025,TRUE,FALSE,10:24:23,20:21:29,-5.62,21.48,FALSE,FALSE,M03,192.168.1.20
E0035,3/10/2025,TRUE,FALSE,10:33:53,19:48:44,3.88,-11.27,TRUE,TRUE,M02,192.168.1.15
E0036,3/10/2025,TRUE,FALSE,10:17:21,20:01:03,-12.65,1.05,FALSE,FALSE,M01,192.168.1.10
E0037,3/10/2025,TRUE,FALSE,10:27:11,19:38:41,-2.82,-21.32,FALSE,TRUE,M03,192.168.1.20
E0038,3/10/2025,TRUE,FALSE,10:31:18,19:59:21,1.3,-0.65,TRUE,TRUE,M03,192.168.1.20
E0039,3/10/2025,FALSE,,,,,,,,,
E0040,3/10/2025,TRUE,FALSE,10:16:01,20:00:17,-13.98,0.28,FALSE,FALSE,M01,192.168.1.10
E0041,3/10/2025,TRUE,FALSE,10:41:52,20:15:51,11.87,15.85,TRUE,FALSE,M02,192.168.1.15
E0042,3/10/2025,TRUE,FALSE,10:41:23,20:02:32,11.38,2.53,TRUE,FALSE,M01,192.168.1.10
E0043,3/10/2025,TRUE,FALSE,10:31:32,19:59:21,1.53,-0.65,TRUE,TRUE,M03,192.168.1.20
E0044,3/10/2025,TRUE,FALSE,,19:53:57,,-6.05,,TRUE,M01,192.168.1.10
E0045,3/10/2025,TRUE,FALSE,10:33:22,19:59:28,3.37,-0.53,TRUE,TRUE,M03,192.168.1.20
E0046,3/10/2025,TRUE,FALSE,10:39:56,20:13:35,9.93,13.58,TRUE,FALSE,M01,192.168.1.10
E0047,3/10/2025,TRUE,FALSE,10:30:31,20:07:05,0.52,7.08,TRUE,FALSE,M01,192.168.1.10
E0048,3/10/2025,TRUE,FALSE,10:14:46,20:12:07,-15.23,12.12,FALSE,FALSE,M02,192.168.1.15
E0049,3/10/2025,TRUE,FALSE,10:42:04,20:12:18,12.07,12.3,TRUE,FALSE,M01,192.168.1.10
E0050,3/10/2025,TRUE,FALSE,10:37:28,19:52:00,7.47,-8,TRUE,TRUE,M01,192.168.1.10
E0051,3/10/2025,TRUE,FALSE,10:30:42,19:59:53,0.7,-0.12,TRUE,TRUE,M02,192.168.1.15
E0052,3/10/2025,TRUE,FALSE,10:24:42,19:43:43,-5.3,-16.28,FALSE,TRUE,M01,192.168.1.10
E0053,3/10/2025,TRUE,FALSE,10:32:19,20:07:02,2.32,7.03,TRUE,FALSE,M01,192.168.1.10
E0054,3/10/2025,TRUE,FALSE,10:46:46,20:17:21,16.77,17.35,TRUE,FALSE,M01,192.168.1.10
E0055,3/10/2025,TRUE,FALSE,10:37:27,19:41:16,7.45,-18.73,TRUE,TRUE,M03,192.168.1.20
E0056,3/10/2025,TRUE,FALSE,10:41:54,20:03:33,11.9,3.55,TRUE,FALSE,M02,192.168.1.15
E0057,3/10/2025,TRUE,FALSE,10:19:39,20:07:31,-10.35,7.52,FALSE,FALSE,M01,192.168.1.10
E0058,3/10/2025,TRUE,FALSE,10:40:03,19:55:42,10.05,-4.3,TRUE,TRUE,M03,192.168.1.20
E0059,3/10/2025,TRUE,FALSE,10:42:07,20:12:05,12.12,12.08,TRUE,FALSE,M02,192.168.1.15
E0060,3/10/2025,TRUE,FALSE,10:35:04,19:45:22,5.07,-14.63,TRUE,TRUE,M01,192.168.1.10
E0061,3/10/2025,TRUE,FALSE,10:23:33,20:07:09,-6.45,7.15,FALSE,FALSE,M03,192.168.1.20
E0062,3/10/2025,TRUE,FALSE,10:43:20,20:17:21,13.33,17.35,TRUE,FALSE,M03,192.168.1.20
E0063,3/10/2025,TRUE,FALSE,10:35:55,20:03:24,5.92,3.4,TRUE,FALSE,M01,192.168.1.10
E0064,3/10/2025,TRUE,FALSE,10:23:40,20:07:10,-6.33,7.17,FALSE,FALSE,M01,192.168.1.10
E0065,3/10/2025,TRUE,FALSE,10:41:40,20:17:08,11.67,17.13,TRUE,FALSE,M02,192.168.1.15
E0066,3/10/2025,TRUE,FALSE,10:32:57,20:04:21,2.95,4.35,TRUE,FALSE,M01,192.168.1.10
E0067,3/10/2025,TRUE,FALSE,10:26:12,19:57:15,-3.8,-2.75,FALSE,TRUE,M03,192.168.1.20
E0068,3/10/2025,TRUE,FALSE,10:32:57,20:07:48,2.95,7.8,TRUE,FALSE,M03,192.168.1.20
E0069,3/10/2025,TRUE,FALSE,10:34:15,19:52:09,4.25,-7.85,TRUE,TRUE,M01,192.168.1.10
E0070,3/10/2025,TRUE,FALSE,10:32:07,20:06:53,2.12,6.88,TRUE,FALSE,M03,192.168.1.20
E0071,3/10/2025,TRUE,FALSE,10:13:15,20:05:33,-16.75,5.55,FALSE,FALSE,M03,192.168.1.20
E0072,3/10/2025,TRUE,FALSE,10:44:59,19:55:31,14.98,-4.48,TRUE,TRUE,M02,192.168.1.15
E0073,3/10/2025,TRUE,FALSE,10:16:34,20:02:32,-13.43,2.53,FALSE,FALSE,M02,192.168.1.15
E0074,3/10/2025,TRUE,FALSE,10:19:46,20:05:37,-10.23,5.62,FALSE,FALSE,M02,192.168.1.15
E0075,3/10/2025,TRUE,FALSE,10:25:07,19:40:31,-4.88,-19.48,FALSE,TRUE,M01,192.168.1.10
E0076,3/10/2025,TRUE,FALSE,10:21:08,20:13:14,-8.87,13.23,FALSE,FALSE,M01,192.168.1.10
E0077,3/10/2025,TRUE,FALSE,10:25:46,19:34:03,-4.23,-25.95,FALSE,TRUE,M01,192.168.1.10
E0078,3/10/2025,TRUE,FALSE,10:18:38,20:05:51,-11.37,5.85,FALSE,FALSE,M02,192.168.1.15
E0079,3/10/2025,TRUE,FALSE,10:31:30,19:55:39,1.5,-4.35,TRUE,TRUE,M02,192.168.1.15
E0080,3/10/2025,TRUE,FALSE,10:39:00,20:07:13,9,7.22,TRUE,FALSE,M01,192.168.1.10
E0081,3/10/2025,FALSE,,,,,,,,,
E0082,3/10/2025,TRUE,FALSE,10:17:00,20:11:36,-13,11.6,FALSE,FALSE,M03,192.168.1.20
E0083,3/10/2025,TRUE,FALSE,10:31:53,20:03:37,1.88,3.62,TRUE,FALSE,M03,192.168.1.20
E0084,3/10/2025,TRUE,FALSE,10:20:37,20:08:26,-9.38,8.43,FALSE,FALSE,M02,192.168.1.15
E0085,3/10/2025,TRUE,FALSE,10:33:46,19:32:49,3.77,-27.18,TRUE,TRUE,M02,192.168.1.15
E0086,3/10/2025,TRUE,FALSE,10:32:35,19:31:34,2.58,-28.43,TRUE,TRUE,M03,192.168.1.20
E0087,3/10/2025,TRUE,FALSE,10:24:10,19:53:34,-5.83,-6.43,FALSE,TRUE,M01,192.168.1.10
E0088,3/10/2025,TRUE,FALSE,10:41:10,20:11:29,11.17,11.48,TRUE,FALSE,M02,192.168.1.15
E0089,3/10/2025,FALSE,,,,,,,,,
E0090,3/10/2025,TRUE,FALSE,10:33:41,19:36:19,3.68,-23.68,TRUE,TRUE,M01,192.168.1.10
E0091,3/10/2025,TRUE,FALSE,10:35:14,19:33:36,5.23,-26.4,TRUE,TRUE,M01,192.168.1.10
E0092,3/10/2025,TRUE,FALSE,10:29:44,19:39:06,-0.27,-20.9,FALSE,TRUE,M03,192.168.1.20
E0093,3/10/2025,TRUE,FALSE,10:23:56,19:36:45,-6.07,-23.25,FALSE,TRUE,M01,192.168.1.10
E0094,3/10/2025,TRUE,FALSE,10:18:35,20:08:28,-11.42,8.47,FALSE,FALSE,M02,192.168.1.15
E0095,3/10/2025,TRUE,FALSE,10:37:01,20:04:44,7.02,4.73,TRUE,FALSE,M03,192.168.1.20
E0096,3/10/2025,TRUE,FALSE,10:30:50,20:04:45,0.83,4.75,TRUE,FALSE,M03,192.168.1.20
E0097,3/10/2025,TRUE,FALSE,10:28:04,20:11:54,-1.93,11.9,FALSE,FALSE,M03,192.168.1.20
E0098,3/10/2025,TRUE,FALSE,10:26:41,19:29:26,-3.32,-30.57,FALSE,TRUE,M01,192.168.1.10
E0099,3/10/2025,TRUE,FALSE,10:35:08,20:11:11,5.13,11.18,TRUE,FALSE,M03,192.168.1.20
E0100,3/10/2025,TRUE,FALSE,10:27:21,19:35:51,-2.65,-24.15,FALSE,TRUE,M02,192.168.1.15
E0001,3/11/2025,TRUE,FALSE,10:25:32,19:48:55,-4.47,-11.08,FALSE,TRUE,M01,192.168.1.10
E0002,3/11/2025,TRUE,FALSE,10:24:34,20:01:35,-5.43,1.58,FALSE,FALSE,M02,192.168.1.15
E0003,3/11/2025,TRUE,FALSE,10:37:46,20:11:13,7.77,11.22,TRUE,FALSE,M02,192.168.1.15
E0004,3/11/2025,TRUE,FALSE,10:21:52,20:05:54,-8.13,5.9,FALSE,FALSE,M03,192.168.1.20
E0005,3/11/2025,TRUE,FALSE,10:38:42,20:12:53,8.7,12.88,TRUE,FALSE,M03,192.168.1.20
E0006,3/11/2025,TRUE,FALSE,,20:04:19,,4.32,,FALSE,M01,192.168.1.10
E0007,3/11/2025,TRUE,FALSE,10:37:08,20:10:20,7.13,10.33,TRUE,FALSE,M01,192.168.1.10
E0008,3/11/2025,TRUE,FALSE,10:28:46,20:01:03,-1.23,1.05,FALSE,FALSE,M01,192.168.1.10
E0009,3/11/2025,TRUE,FALSE,10:38:27,20:17:05,8.45,17.08,TRUE,FALSE,M02,192.168.1.15
E0010,3/11/2025,TRUE,FALSE,10:20:34,20:13:34,-9.43,13.57,FALSE,FALSE,M03,192.168.1.20
E0011,3/11/2025,TRUE,FALSE,10:34:11,20:17:02,4.18,17.03,TRUE,FALSE,M02,192.168.1.15
E0012,3/11/2025,TRUE,FALSE,10:43:18,19:51:32,13.3,-8.47,TRUE,TRUE,M01,192.168.1.10
E0013,3/11/2025,TRUE,FALSE,10:42:10,20:13:44,12.17,13.73,TRUE,FALSE,M01,192.168.1.10
E0014,3/11/2025,TRUE,FALSE,10:39:24,19:52:48,9.4,-7.2,TRUE,TRUE,M02,192.168.1.15
E0015,3/11/2025,TRUE,FALSE,10:41:57,20:21:39,11.95,21.65,TRUE,FALSE,M02,192.168.1.15
E0016,3/11/2025,TRUE,FALSE,10:28:42,19:34:03,-1.3,-25.95,FALSE,TRUE,M02,192.168.1.15
E0017,3/11/2025,TRUE,FALSE,10:31:31,19:46:39,1.52,-13.35,TRUE,TRUE,M01,192.168.1.10
E0018,3/11/2025,TRUE,FALSE,10:33:17,20:01:09,3.28,1.15,TRUE,FALSE,M03,192.168.1.20
E0019,3/11/2025,TRUE,FALSE,,19:40:57,,-19.05,,TRUE,M02,192.168.1.15
E0020,3/11/2025,TRUE,FALSE,10:23:28,19:41:46,-6.53,-18.23,FALSE,TRUE,M03,192.168.1.20
E0021,3/11/2025,TRUE,FALSE,10:19:12,20:06:03,-10.8,6.05,FALSE,FALSE,M01,192.168.1.10
E0022,3/11/2025,TRUE,FALSE,10:24:20,20:02:25,-5.67,2.42,FALSE,FALSE,M03,192.168.1.20
E0023,3/11/2025,TRUE,FALSE,10:32:24,19:32:14,2.4,-27.77,TRUE,TRUE,M01,192.168.1.10
E0024,3/11/2025,TRUE,FALSE,10:29:34,19:32:25,-0.43,-27.58,FALSE,TRUE,M03,192.168.1.20
E0025,3/11/2025,TRUE,FALSE,10:20:23,20:02:48,-9.62,2.8,FALSE,FALSE,M02,192.168.1.15
E0026,3/11/2025,FALSE,,,,,,,,,
E0027,3/11/2025,TRUE,FALSE,10:33:49,19:47:17,3.82,-12.72,TRUE,TRUE,M03,192.168.1.20
E0028,3/11/2025,TRUE,FALSE,10:13:25,20:07:41,-16.58,7.68,FALSE,FALSE,M03,192.168.1.20
E0029,3/11/2025,TRUE,FALSE,10:35:20,19:55:58,5.33,-4.03,TRUE,TRUE,M01,192.168.1.10
E0030,3/11/2025,TRUE,FALSE,10:42:17,20:10:55,12.28,10.92,TRUE,FALSE,M01,192.168.1.10
E0031,3/11/2025,TRUE,FALSE,10:36:38,19:48:03,6.63,-11.95,TRUE,TRUE,M02,192.168.1.15
E0032,3/11/2025,TRUE,FALSE,10:45:31,20:13:33,15.52,13.55,TRUE,FALSE,M03,192.168.1.20
E0033,3/11/2025,TRUE,FALSE,10:20:08,20:03:19,-9.87,3.32,FALSE,FALSE,M01,192.168.1.10
E0034,3/11/2025,TRUE,FALSE,10:37:37,19:41:46,7.62,-18.23,TRUE,TRUE,M03,192.168.1.20
E0035,3/11/2025,TRUE,FALSE,10:25:58,20:22:50,-4.03,22.83,FALSE,FALSE,M02,192.168.1.15
E0036,3/11/2025,TRUE,FALSE,10:32:46,19:52:58,2.77,-7.03,TRUE,TRUE,M01,192.168.1.10
E0037,3/11/2025,TRUE,FALSE,10:35:03,19:35:50,5.05,-24.17,TRUE,TRUE,M03,192.168.1.20
E0038,3/11/2025,TRUE,FALSE,10:34:41,20:00:37,4.68,0.62,TRUE,FALSE,M03,192.168.1.20
E0039,3/11/2025,TRUE,FALSE,10:39:12,19:59:44,9.2,-0.27,TRUE,TRUE,M01,192.168.1.10
E0040,3/11/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M01,192.168.1.10
E0041,3/11/2025,TRUE,FALSE,10:43:42,20:05:49,13.7,5.82,TRUE,FALSE,M02,192.168.1.15
E0042,3/11/2025,TRUE,FALSE,10:29:43,19:38:02,-0.28,-21.97,FALSE,TRUE,M01,192.168.1.10
E0043,3/11/2025,TRUE,FALSE,10:45:32,20:16:12,15.53,16.2,TRUE,FALSE,M03,192.168.1.20
E0044,3/11/2025,TRUE,FALSE,13:43:00,0:00:57,193,-1199.05,TRUE,TRUE,M01,192.168.1.10
E0045,3/11/2025,TRUE,FALSE,10:24:02,20:03:58,-5.97,3.97,FALSE,FALSE,M03,192.168.1.20
E0046,3/11/2025,TRUE,FALSE,10:44:35,20:14:02,14.58,14.03,TRUE,FALSE,M01,192.168.1.10
E0047,3/11/2025,TRUE,FALSE,10:27:16,19:48:38,-2.73,-11.37,FALSE,TRUE,M01,192.168.1.10
E0048,3/11/2025,TRUE,FALSE,10:15:43,20:02:35,-14.28,2.58,FALSE,FALSE,M02,192.168.1.15
E0049,3/11/2025,TRUE,FALSE,10:36:00,19:54:54,6,-5.1,TRUE,TRUE,M01,192.168.1.10
